fecha,Calidad_del_agua_meteorología_Direccion_Viento,Calidad_del_agua_meteorología_Evaporacion,Calidad_del_agua_meteorología_Humedad,Calidad_del_agua_meteorología_Pluviometria,Calidad_del_agua_meteorología_Presion,Calidad_del_agua_meteorología_Punto_de_Rocio,Calidad_del_agua_meteorología_Radiacion_Solar,Calidad_del_agua_meteorología_Sensacion_Termica,Calidad_del_agua_meteorología_Temperatura,Calidad_del_agua_meteorología_Velocidad_Viento,Calidad_del_agua_sonda_paramétrica_Clorofila,Calidad_del_agua_sonda_paramétrica_Conductividad,Calidad_del_agua_sonda_paramétrica_Cota,Calidad_del_agua_sonda_paramétrica_Cota_embalse,Calidad_del_agua_sonda_paramétrica_Ficocianina,Calidad_del_agua_sonda_paramétrica_O2,Calidad_del_agua_sonda_paramétrica_OxigenoDisuelto,Calidad_del_agua_sonda_paramétrica_Perfil,Calidad_del_agua_sonda_paramétrica_Profundidad,Calidad_del_agua_sonda_paramétrica_Redox,Calidad_del_agua_sonda_paramétrica_Temperatura,Calidad_del_agua_sonda_paramétrica_Turbidez,Calidad_del_agua_sonda_paramétrica_fDOM,Constantes_de_Explotación_Constante_1,Constantes_de_Explotación_Constante_2,Constantes_de_Explotación_Constante_3,Constantes_de_Explotación_Constante_4,Constantes_de_Explotación_Constante_5,Constantes_de_Explotación_Constante_6,Constantes_de_Explotación_Constante_7,Datos_Manuales_DM_AF_MD_PA_MANUAL,Datos_Manuales_DM_AF_MD_PB_MANUAL,Datos_Manuales_DM_AF_MD_PM_MANUAL,Datos_Manuales_DM_AF_MI_PB_MANUAL,Datos_Manuales_DM_AF_MI_PMPA_MANUAL,Datos_Manuales_DM_NE_MANUAL,Datos_Manuales_DM_PZ_B6_MANUAL,Datos_Manuales_DM_PZ_B7_MANUAL,Datos_Manuales_DM_PZ_B8_MANUAL,Datos_Manuales_DM_PZ_B9_MANUAL,Datos_Manuales_DM_TLP5_R_MANUAL,Datos_Manuales_DM_TLP5_T_MANUAL,Datos_Manuales_DM_TLP9_R_MANUAL,Datos_Manuales_DM_TLP9_T_MANUAL,General_Ascenso_Nivel_Encoro,General_Caudal_Aliviadero,General_Caudal_Desague,General_Caudal_Entrada,General_Caudal_Evaporacion,General_Caudal_Salida,General_Caudal_Toma,General_Volumen,General_Volumen_x100,Meteorología_Direccion_Viento,Meteorología_Evaporacion,Meteorología_Humedad,Meteorología_Pluviometria,Meteorología_Presion,Meteorología_Punto_de_Rocio,Meteorología_Radiacion_Solar,Meteorología_Sensacion_Termica,Meteorología_Temperatura,Meteorología_Velocidad_Viento,fecha,caudal,desague,apertura
845,250.80956151750354,0.0,81.3968874613444,0.0,1014.1923149956597,0.0,1453.75,0.0,24.305394728978474,0.0,0.7461363741789352,209.73363633589312,31.167432828383014,34.16675125468861,-0.942272728139704,97.81522768194026,8.639090884815563,0.45454545454545453,2.999318204142831,322.65681873668325,21.37727282264016,0.8327272764661096,7.960000016472557,7.0,8.0,9.0,10.0,11.0,0.0,0.0,23.0,15.0,36.0,25.0,40.0,34.13999938964844,0.25999999046325684,0.20999999344348907,0.009963306598365307,-151999999901696.0,7.75,4.320000171661377,9.960000038146973,4.320000171661377,-0.013726850387886062,1.5642693034476705,0.027422747626486752,3.048308600205928,0.6487525856096504,1.591692027118471,0.0,18.772367662853664,91.07315074072943,126.06409750713243,0.48638975139086443,76.65630661116705,0.0,1006.757128821479,0.0,-1722.9599609375,0.0,21.90904290146298,0.21702605115974116,2017-06-19T00:00:00.000+02:00,1.5642869654628966,3.3007613155576916,5.2699236704243555
846,222.23847330941095,0.0,73.91483081711664,0.0,1015.4831530253092,0.0,1453.75,0.0,26.69023679362403,0.0,0.7077272741801359,210.63272684270686,31.16077860918912,34.15373342687433,-0.933863637122241,101.39477244290438,8.994545470584523,0.45454545454545453,2.99295455894687,329.14045507257634,21.129091002724387,0.8722727244550531,7.960909084840254,7.0,8.0,9.0,10.0,11.0,0.0,0.0,23.0,15.0,36.0,25.0,40.0,34.13999938964844,0.25999999046325684,0.20999999344348907,0.009963306598365307,-151999999901696.0,7.75,4.320000171661377,9.960000038146973,4.320000171661377,-0.016235854986007325,1.5556573453876708,0.028507546107802127,2.9661458149009072,0.5721486457041465,1.5841648918059137,0.0,18.728744228680927,90.86151705847846,135.37144956158266,0.7978355224865178,67.10608540640936,0.0,1008.0873841179741,0.0,-1722.9599609375,0.0,24.758384413189358,0.2827171149999938,2017-06-20T00:00:00.000+02:00,1.5556807782914903,3.307678062054846,5.254759993818071
847,242.30650616685548,0.0,82.8453545305464,0.0,1015.7596753438314,0.0,1453.75,0.0,23.760950869984097,0.0,1.5454545471478591,209.41681844537908,31.130347295240924,34.1378474669023,-0.9240909123962576,101.43363614515825,9.019090901721608,0.45454545454545453,3.0075000050393017,331.1593184037642,20.99909088828347,1.114545457742431,8.96409092166207,7.0,8.0,9.0,10.0,11.0,0.0,0.0,23.0,15.0,36.0,25.0,40.0,34.13999938964844,0.25999999046325684,0.20999999344348907,0.009963306598365307,-151999999901696.0,7.75,4.320000171661377,9.960000038146973,4.320000171661377,-0.018299897760799568,1.5578542798757553,0.008760549904157719,2.7887336008457675,0.8148243410202364,1.5666148339708645,0.0,18.675728109147812,90.60431098937988,116.72910343276129,0.11675009359088209,79.1757242679596,0.0,1008.219108581543,0.0,-1722.9599609375,0.0,21.020079109403824,0.36044545800218153,2017-06-21T00:00:00.000+02:00,1.557853265768952,3.343199498123593,5.2777634263038635
848,264.00261216693457,0.0,86.84584392441644,0.18611111828229493,1020.0886845058865,0.0,1453.75,0.0,21.834249960051643,0.0,2.2084090784192085,206.05318208174273,31.12004917318171,34.12277620488947,-0.9259090924804861,99.14045437899503,8.65159086747603,0.45454545454545453,3.002727276899598,340.32681759920985,21.974090922962535,1.1486363668333401,8.930681803009726,7.0,8.0,9.0,10.0,11.0,0.0,0.0,23.0,15.0,36.0,25.0,40.0,34.13999938964844,0.25999999046325684,0.20999999344348907,0.009963306598365307,-151999999901696.0,7.75,4.320000171661377,9.960000038146973,4.320000171661377,-0.01385738281775654,1.5533333089616563,0.0010943648198412524,1.8562441188195307,0.6718040800155399,1.5544276767306857,0.0,18.626589602894253,90.3659160402086,91.70808992555573,0.7822123432997614,81.11321655909221,0.24513889264522326,1012.6648669772678,0.0,-1722.9599609375,0.0,20.05654516485002,0.26144663001307183,2017-06-22T00:00:00.000+02:00,1.5533381245202489,3.3624345974789724,5.2777634263038635
849,265.7784180111355,0.0,82.75442952579922,0.03750000149011612,1024.4727189805772,0.0,1453.75,0.0,20.933642135726082,0.0,2.6715908951380034,208.5702271894975,31.11819852482189,34.10933494567871,-0.9200000017881393,98.3365913737904,8.620227271860296,0.45454545454545453,2.9911363896998493,347.484545621005,21.73727256601507,1.2402272725647145,9.577954563227566,7.0,8.0,9.0,10.0,11.0,0.0,0.0,23.0,17.416666666666668,37.208333333333336,26.208333333333332,39.18055555555556,34.127708223130966,0.20763888127273983,0.22208332725697094,0.009963561412102232,-151999999901696.0,7.741944452126821,4.315972301695082,9.951944298214382,4.320000171661377,-0.016231994914253138,1.5471332238780127,0.01148977487658461,2.562566618758461,0.5924191185687151,1.5586229786276817,0.0,18.581462330288357,90.14698664347331,129.22058906820087,0.1961407003303369,76.27734152475993,0.033333333830038704,1017.163075764974,0.0,-1722.9599609375,0.0,19.23030010196898,0.44092226575594395,2017-06-23T00:00:00.000+02:00,1.547124852736791,3.376000768608517,5.271003246307373
850,262.1846753226386,0.0,80.29433504740398,0.0,1024.2613911098904,0.0,1453.75,0.0,20.432802147335476,0.0,2.9068181891502305,206.97272664850408,31.10162201794711,34.09275843880393,-0.9168181866407394,96.67772748253562,8.377954558892684,0.45454545454545453,2.9911363896998493,382.16431843150747,22.29499981620095,1.0988636409694499,8.45772729136727,7.0,8.0,9.0,10.0,11.0,0.0,0.0,23.0,21.0,39.0,28.0,38.0,34.11000061035156,0.12999999523162842,0.23999999463558197,0.009963306598365307,-151999999901696.0,7.730000019073486,4.309999942779541,9.9399995803833,4.320000171661377,-0.018866384621004626,1.5400284727414448,0.010392199529127942,2.2433537653543882,0.6496806651961783,1.5504206758406427,0.0,18.523218327098423,89.8644159105089,110.35714726563957,0.18295555582476986,75.35228265656366,0.0,1016.8858757019043,0.0,-1722.9599609375,0.0,18.22340981827842,0.3507189102949471,2017-06-24T00:00:00.000+02:00,1.540033516784509,3.393676570720143,5.264357040325801
851,225.15418275197348,0.0,78.83491733339098,0.0,1017.9739646911621,0.0,1453.75,0.0,21.400723980532753,0.0,4.215681785548275,208.96568228981712,31.092999501661822,34.07572711597789,-0.9136363620107825,101.88409068367697,8.840909085490487,0.45454545454545453,2.982727312228896,375.5172715620561,22.268409078771416,1.280681812627749,7.81727269562808,7.0,8.0,9.0,10.0,11.0,0.0,0.0,23.0,21.0,39.0,28.0,38.0,34.11000061035156,0.12999999523162842,0.23999999463558197,0.009963306598365307,-151999999901696.0,7.730000019073486,4.309999942779541,9.9399995803833,4.320000171661377,-0.0166589514677374,1.5336751259035535,0.01420869528212481,3.0722118279793196,0.5476040986654375,1.5478838268253539,0.0,18.46727106306288,89.59299288855658,134.87721274958716,0.4174364494821121,74.39102114571466,0.0,1010.5421460469564,0.0,-1722.9599609375,0.0,19.16409506400426,0.4384220841909862,2017-06-25T00:00:00.000+02:00,1.5337350848648283,3.4141640149884753,5.260821690162023
852,261.68154732386273,0.0,89.85319497850206,0.0,1013.2157270643446,0.0,1453.75,0.0,20.632837070359123,0.0,6.900227296081456,209.5515916997736,31.062827587127686,34.058509219776504,-0.8952272751114585,98.4490909576416,8.53704545172778,0.45454545454545453,2.9956818290732126,367.7231805974787,22.248181776566938,1.192727273160761,8.397727272727273,7.0,8.0,9.0,10.0,11.0,0.0,0.0,23.0,21.0,39.0,28.0,38.0,34.11000061035156,0.12999999523162842,0.23999999463558197,0.009963306598365307,-151999999901696.0,7.730000019073486,4.309999942779541,9.9399995803833,4.320000171661377,-0.02065650717607544,1.533502631717258,0.006005861951659123,2.404274819017802,0.33773822059285724,1.539508492582374,0.0,18.410548488299053,89.31780126359727,108.05241855482261,2.688887942582369,80.18964107831319,0.0,1005.8560231526693,0.0,-1722.9599609375,0.0,19.28932339615292,0.21746651757146335,2017-06-26T00:00:00.000+02:00,1.53350321120686,3.4493075758218765,5.2777634263038635
853,266.2594101378968,0.0,92.3361225795079,0.5433566441590135,1012.1495715588122,0.0,1453.75,0.0,20.045993071336014,0.0,8.366590955040671,344.88977432250977,31.06023459001021,34.04591621052135,-0.8638636320829391,94.61750047857112,8.247045430270108,0.45454545454545453,2.9856818589297207,380.49886460737747,21.964318362149324,1.397045449777083,9.018409089608626,7.0,8.0,9.0,10.0,11.0,0.0,0.0,23.0,21.0,39.0,28.0,38.0,34.11000061035156,0.12999999523162842,0.23999999463558197,0.009963306598365307,-151999999901696.0,7.730000019073486,4.309999942779541,9.9399995803833,4.320000171661377,-0.004538325405721682,1.529666652282079,0.011462575445572535,3.839630153030157,0.8420620350839777,1.5411292397313647,0.0,18.36986498037974,89.12042840321858,114.48764403992229,5.259623366201089,80.88515702883403,3.1166667424970202,1004.8427157931858,0.0,-1722.9599609375,0.0,19.18370140923394,0.3204082329628161,2017-06-27T00:00:00.000+02:00,1.529666339357694,3.4665159400966434,5.2777634263038635
854,245.89609008365207,0.0,97.31174251768324,0.9034721128539078,1010.8695958455404,0.0,1453.75,0.0,17.324882182810043,0.0,9.650681842457164,510.76340935447,31.049990090456877,34.04385410655629,-0.8413636359301481,77.38227261196484,6.825000031427904,0.45454545454545453,2.993863653052937,414.5829551003196,21.076363650235262,1.5754545398733832,10.311818166212602,7.0,8.0,9.0,10.0,11.0,0.0,0.0,23.0,21.0,39.0,28.0,38.0,34.11000061035156,0.12999999523162842,0.23999999463558197,0.009963306598365307,-151999999901696.0,7.730000019073486,4.309999942779541,9.9399995803833,4.320000171661377,1.736528550585111e-09,1.5292433260215654,0.00709685848818885,6.934236481785774,0.774130610956086,1.5363401853375964,0.0,18.365405797958374,89.09879297680325,139.80330349396294,7.789603602762024,81.04406457477145,8.12291797871391,1003.812079111735,0.0,-1722.9599609375,0.0,17.361951967080433,0.8749814226240333,2017-06-28T00:00:00.000+02:00,1.5292358787523375,3.468425321910116,5.2777634263038635
855,274.1737411287096,0.0,96.11464828915067,0.30138889162076843,1015.6418134901259,0.0,1453.75,0.0,15.379693554507362,0.0,10.049545493992893,298.94318320534444,31.059119094501842,34.05457357926802,-0.8645454536784779,79.15636370398782,7.082727318460291,0.45454545454545453,2.995454572818496,443.5902279940519,20.667954444885254,1.502045452594757,9.82613643732938,7.0,8.0,9.0,10.0,11.0,0.0,0.0,22.541666666666668,21.46527777777778,39.46527777777778,28.0,37.06944444444444,34.082083304723106,0.12999999523162842,0.24465277490930426,0.009963561412102232,-151999999901696.0,7.743958450025982,4.296041733688778,9.94465246465471,4.3293057183424635,0.016069963858171832,1.5323137756850984,0.011466931241254011,7.272886712918989,0.9903299548831355,1.5437807117899258,0.0,18.39791871441735,89.2565311325921,103.72523471475061,5.652804250518481,84.85459568765428,11.916678702665699,1008.6557905409071,0.0,-1722.9599609375,0.0,14.817573335435656,0.524319823533814,2017-06-29T00:00:00.000+02:00,1.5323135529955227,3.454646092322138,5.277897727779216
856,275.6328529781765,0.0,88.64625557263692,0.477083345875144,1022.0566262139214,0.0,1453.75,0.0,16.591353999243843,0.0,10.096590898253702,1690.6175159107554,31.065015706149016,34.06433339552446,-0.8488636382601478,79.86090907183561,7.159999988295815,0.45454545454545453,2.9993181892416696,456.3227296309038,20.44500004161488,1.8559090901504864,9.73681816187772,7.0,8.0,9.0,10.0,11.0,0.0,0.0,22.0,22.0,40.0,28.0,36.0,34.04999923706055,0.12999999523162842,0.25,0.009963306598365307,-151999999901696.0,7.760000228881836,4.28000020980835,9.949999809265137,4.340000152587891,0.009124870366779052,1.5353694425688849,0.01256461726087663,6.369457820637359,0.9063960675767804,1.547934052017,0.0,18.43041918012831,89.41420438554552,103.18624336520831,3.4688541125506163,77.75741208924188,4.629862402514037,1015.0067749023438,0.0,-1722.9599609375,0.0,15.79184893767039,0.5189878127744628,2017-06-30T00:00:00.000+02:00,1.5353770562344127,3.440889115134875,5.2777634263038635
857,236.80963722864786,0.0,84.81997990608215,0.29513889556336736,1028.6755481296116,0.0,1453.75,0.0,17.764134413666195,0.0,10.769090885465795,1189.6268227317116,31.06819837743586,34.06751676039262,-0.8399999954483726,89.92249956997958,8.002727215940302,0.45454545454545453,2.9993181960149244,451.5499988902699,20.906818129799582,2.0297727286815643,9.86568190834739,7.0,8.0,9.0,10.0,11.0,0.0,0.0,22.0,22.0,40.0,28.0,36.0,34.04999923706055,0.12999999523162842,0.25,0.009963306598365307,-151999999901696.0,7.760000228881836,4.28000020980835,9.949999809265137,4.340000152587891,-0.0028652246635627104,1.5363630197114415,0.0,2.947990013907353,0.7805446859371538,1.5363630197114415,0.0,18.44099552101559,89.46552250120375,138.56771121174097,2.5153736986944244,75.2806257141961,0.39999981721242267,1021.5164731343588,0.0,-1722.9599609375,0.0,16.04185958041085,0.40463296762512374,2017-07-01T00:00:00.000+02:00,1.5363627705309126,3.436484628253513,5.2777634263038635
858,273.82261970308093,0.0,87.41721317503188,0.17430555815291074,1027.8147650824653,0.0,1453.75,0.0,19.992142856121063,0.0,12.4136363863945,2285.265223416415,31.06643178246238,34.06120456348766,-0.8297727270559832,91.91977310180664,8.152045542543584,0.45454545454545453,2.9947727607055143,442.6756799871271,20.91363629427823,1.9056818133050746,9.58340911431746,7.0,8.0,9.0,10.0,11.0,0.0,0.0,22.0,22.0,40.0,28.0,36.0,34.04999923706055,0.12999999523162842,0.25,0.009963306598365307,-151999999901696.0,7.760000228881836,4.28000020980835,9.949999809265137,4.340000152587891,-0.00861368596977425,1.5295396347840626,0.0032780802187820277,2.5406582623513208,0.9979181257593963,1.5328177106049325,0.0,18.42043028937446,89.36573712031047,106.11471980644598,2.971924269791796,77.95460936758253,0.0,1020.5250265333387,0.0,-1722.9599609375,0.0,18.949958834383224,0.45049554304892403,2017-07-02T00:00:00.000+02:00,1.529539796213309,3.4341204497549267,5.261478251881069
859,248.24928617477417,0.0,81.2972227467431,0.11180555722158816,1022.1772282918295,0.0,1453.75,0.0,22.785895307858784,0.0,10.820227270776575,3693.2886421897197,31.071451577273283,34.05372428894043,-0.8604545498436148,105.02568210255016,9.169090888716958,0.45454545454545453,2.9822727604345842,407.9231789328835,21.465454405004326,1.6834090812639757,8.585909182375127,7.0,8.0,9.0,10.0,11.0,0.0,0.0,22.0,22.0,40.0,28.0,36.0,34.04999923706055,0.12999999523162842,0.25,0.009963306598365307,-151999999901696.0,7.760000228881836,4.28000020980835,9.949999809265137,4.340000152587891,-0.007537294435476522,1.5210783605774243,0.00546078182136019,2.2702918583527207,0.5089162966226771,1.526539158489969,0.0,18.395731462372673,89.24591869778104,123.4352030787203,1.5593196141223113,72.79726825820075,0.0,1014.7737922668457,0.0,-1722.9599609375,0.0,21.360284606615703,0.3311829996204728,2017-07-03T00:00:00.000+02:00,1.521095048222277,3.4307567460669413,5.24106749229961
860,184.12090073691473,0.0,71.8664608531528,0.06875000102445483,1013.4717326694065,0.0,1453.75,0.0,25.995189812448288,0.0,8.610681788487868,6778.678187977184,31.056477416645397,34.0444315997037,-0.8872727264057506,110.61181770671497,9.47568189014088,0.45454545454545453,2.9879545840350064,384.01454370672053,21.892045497894287,1.664772716435519,8.147499983960932,7.0,8.0,9.0,10.0,11.0,0.0,0.0,22.0,22.0,40.0,28.0,36.0,34.04999923706055,0.12999999523162842,0.25,0.009963306598365307,-151999999901696.0,7.760000228881836,4.28000020980835,9.949999809265137,4.340000152587891,-0.01541280789145579,1.5201457863052685,0.00927946406106154,2.9796132470170655,0.7451226679436836,1.5294252658883731,0.0,18.36464982562595,89.09512737062242,149.69198212793304,1.0270796641190019,65.40699789259169,0.0,1006.056756761339,0.0,-1722.9599609375,0.0,24.381176034609478,0.28745693558208957,2017-07-04T00:00:00.000+02:00,1.5201405874556966,3.448229016529189,5.247599369949764
861,217.22392649120755,0.0,78.91810578770108,0.012500000186264515,1014.8622059292263,0.0,1453.75,0.0,21.855649696456062,0.0,10.681590909307653,4907.134755914862,31.031798752871428,34.02975342490456,-0.8549999973990701,109.40522714094682,9.408409107815135,0.45454545454545453,2.9979545758529142,383.9047719782049,22.019090869209982,1.7538636272603816,8.822500044649297,7.0,8.0,9.0,10.0,11.0,0.0,0.0,22.0,22.0,40.0,28.0,36.0,34.04999923706055,0.12999999523162842,0.25,0.009963306598365307,-151999999901696.0,7.760000228881836,4.28000020980835,9.949999809265137,4.340000152587891,-0.016065457842261013,1.524499429596795,0.0,3.269519573517351,0.7639620154562484,1.524499429596795,0.0,18.315452403492397,88.85644986894395,155.50587257204785,0.5260217390217198,71.10297179222107,0.0,1007.4623018900553,0.0,-1722.9599609375,0.0,20.06209165520138,0.5694189412622817,2017-07-05T00:00:00.000+02:00,1.5245020588239033,3.489639323618677,5.2777634263038635
862,247.43145677778455,0.0,88.61079057057698,0.0,1016.4323463439941,0.0,1453.75,0.0,20.119036469194626,0.0,10.723409083756534,3675.4960965243254,31.02829998189753,34.01420948722146,-0.8359090895815329,103.75795416398482,9.019545403393833,0.45454545454545453,2.985909128730947,391.0872719504616,21.635454524647106,1.8695454543287104,9.451590928164395,7.0,8.0,9.0,10.0,11.0,0.0,0.0,22.0,22.0,40.0,28.0,36.0,34.04999923706055,0.12999999523162842,0.25,0.009963306598365307,-151999999901696.0,7.760000228881836,4.28000020980835,9.949999809265137,4.340000152587891,-0.016009516853147134,1.519738747841782,0.0005448538189133009,3.524331519069771,0.5038381884547157,1.5202836021780968,0.0,18.265322195159065,88.61324861314561,123.48949167836044,0.5545972194005218,80.68971104092068,0.0,1009.1321300930447,0.0,-1722.9599609375,0.0,18.475192295180427,0.3289111584631933,2017-07-06T00:00:00.000+02:00,1.519736900097794,3.5113776442077427,5.2777634263038635
863,272.0864306555854,0.0,94.60319158766005,0.0,1019.3342692057291,0.0,1453.75,0.0,20.285513824886745,0.0,10.133181832053445,582.2884105335582,30.99729789387096,33.99957041306929,-0.8534090925346721,104.49113637750798,9.17909084666859,0.45454545454545453,3.002272731878541,390.91863736239344,21.607499946247447,1.7124999869953503,9.306590914726257,7.0,8.0,9.0,10.0,11.0,0.0,0.0,22.5,22.506944444444443,40.50694444444444,28.0,37.013888888888886,34.02465240160624,0.11499999836087227,0.26013889432781273,0.009963561412102232,-151999999901696.0,7.7447917891873255,4.285069528553221,9.944930248790318,4.334930592113071,-0.012543724750786269,1.5151963084936142,0.002179766229043404,3.7817051289085715,0.9770140877614418,1.5173760735326343,0.0,18.215806894832188,88.37303066253662,106.10442575646772,0.45444440013832516,84.06827958424886,0.0,1011.9903729756674,0.0,-1722.9599609375,0.0,19.146039221021866,0.2748566386936646,2017-07-07T00:00:00.000+02:00,1.5151965758866734,3.5323832631111145,5.2777634263038635
864,273.6345213784112,0.0,92.76529942618475,0.0,1019.82427766588,0.0,1453.75,0.0,20.835784395535786,0.0,9.9311363697052,324.93704362349075,30.989252957430754,33.98766162178733,-0.8563636378808455,96.2115911136974,8.48659091646021,0.45454545454545453,2.9984091100367634,411.593862360174,21.46477274461226,1.8624999983744188,10.208181793039495,7.0,8.0,9.0,10.0,11.0,0.0,0.0,23.0,23.0,41.0,28.0,38.0,34.0,0.10000000149011612,0.27000001072883606,0.009963306598365307,-151999999901696.0,7.730000019073486,4.289999961853027,9.9399995803833,4.329999923706055,-0.013796938274430836,1.5105949375364516,0.0005447380762133333,2.8011301164774016,0.7960867210187845,1.511139673491319,0.0,18.175145692295498,88.17575952741835,84.7439273794492,0.813107135395209,85.8492808871799,0.0,1012.4429643419054,0.0,-1722.9599609375,0.0,19.95105228159163,0.3789965638295851,2017-07-08T00:00:00.000+02:00,1.5105923025144472,3.5477559765179953,5.274943050411013
865,255.86680155661372,0.0,87.77960798475478,0.0,1018.2142367892795,0.0,1453.75,0.0,20.21588831477695,0.0,7.533181791955775,1655.182035966353,30.982157056981865,33.975793318314985,-0.8979545479471033,102.20090874758634,9.014772686091336,0.45454545454545453,2.9936363967982205,406.2934112548828,21.269772746346213,1.5947727235880764,9.07727272944017,7.0,8.0,9.0,10.0,11.0,0.0,0.0,23.0,23.0,41.0,28.0,38.0,34.0,0.10000000149011612,0.27000001072883606,0.009963306598365307,-151999999901696.0,7.730000019073486,4.289999961853027,9.9399995803833,4.329999923706055,-0.01327096065748871,1.5074630735649004,0.0010884555263651742,2.5593955999033318,0.8765341682980458,1.5085515313678317,0.0,18.136038528548347,87.98603661855061,115.67598311768637,0.5999888001372002,80.58043339517381,0.0,1010.8984820048014,0.0,-1722.9599609375,0.0,18.722043494383495,0.2368440177007061,2017-07-09T00:00:00.000+02:00,1.5074542495939467,3.5669192522764206,5.277167227533129
866,273.0513385136922,0.0,86.28301747639973,0.0,1019.0265062120226,0.0,1453.75,0.0,20.16073113017612,0.0,7.990000014955347,1169.4047726717863,30.96438659321178,33.962340268221766,-0.890227271751924,95.79840920188211,8.457954493435947,0.45454545454545453,2.9979545690796594,415.8743182095614,21.282727241516113,1.8136363679712468,9.744545481421731,7.0,8.0,9.0,10.0,11.0,0.0,0.0,23.0,23.0,41.0,28.0,38.0,34.0,0.10000000149011612,0.27000001072883606,0.009963306598365307,-151999999901696.0,7.730000019073486,4.289999961853027,9.9399995803833,4.329999923706055,-0.013769289208640758,1.5034219688839383,0.0,2.4406342919812434,0.7716858793185869,1.5034219688839383,0.0,18.092711130777996,87.7758338716295,92.11359389457438,0.8085487542880906,77.38988235261705,0.0,1011.6651891072592,0.0,-1722.9599609375,0.0,18.93285397688548,0.3573806187810583,2017-07-10T00:00:00.000+02:00,1.503420611222585,3.5871908995840283,5.2777634263038635
867,212.11019150416055,0.0,85.3857225312127,0.0,1018.6290770636665,0.0,1453.75,0.0,19.814714219835068,0.0,7.8327272588556465,527.2613677978516,30.94478004628962,33.94864351099188,-0.9163636362010782,99.51431829279119,8.827272740277378,0.45454545454545453,3.003863650289449,406.4722720059481,21.169772711667147,1.721590906381607,9.320227341218429,7.0,8.0,9.0,10.0,11.0,0.0,0.0,23.0,23.0,41.0,28.0,38.0,34.0,0.10000000149011612,0.27000001072883606,0.009963306598365307,-151999999901696.0,7.730000019073486,4.289999961853027,9.9399995803833,4.329999923706055,-0.014782020118016388,1.492686962087949,0.0,2.9306321380039058,0.8703238575253636,1.492686962087949,0.0,18.047890371746487,87.55838802125719,149.58598557776875,0.40679781451924807,77.52379600207011,0.0,1011.3480296664768,0.0,-1722.9599609375,0.0,17.92025668091244,0.33977092907298356,2017-07-11T00:00:00.000+02:00,1.4927140383256807,3.5926791959338717,5.256335130996174
868,271.1558887693617,0.0,84.08615120251973,0.0,1021.6869040595161,0.0,1453.75,0.0,22.061612089474995,0.0,8.455227277495645,899.9304532137784,30.938481027429756,33.93370801752264,-0.902272725647146,98.8536364815452,8.743636337193577,0.45454545454545453,2.9952273057265715,411.6790903264826,21.250000043348834,1.5461363711140372,9.448863701386886,7.0,8.0,9.0,10.0,11.0,0.0,0.0,23.0,23.0,41.0,28.0,38.0,34.0,0.10000000149011612,0.27000001072883606,0.009963306598365307,-151999999901696.0,7.730000019073486,4.289999961853027,9.9399995803833,4.329999923706055,-0.015715022354318837,1.4943340495228767,0.0,2.2205421903895006,0.7073093046589444,1.4943340495228767,0.0,17.999679459465874,87.32449362013075,92.44814361963007,2.983179014771142,75.71458477444119,0.0,1014.2031767103407,0.0,-1722.9599609375,0.0,20.616338107321,0.416941612933038,2017-07-12T00:00:00.000+02:00,1.4943360057142046,3.630389937096172,5.277763028939565
869,203.1700191895167,0.0,84.02536720699734,0.0,1023.4098264906141,0.0,1453.75,0.0,21.254038996166653,0.0,8.537954558025707,1223.6624977805398,30.923168659210205,33.91816876151345,-0.8881818232211199,99.25818139856511,8.791363634846427,0.45454545454545453,2.9950000074776737,414.5559068159624,21.131363695318047,1.8504545526071028,9.760227290066807,7.0,8.0,9.0,10.0,11.0,0.0,0.0,23.0,23.0,41.0,28.0,38.0,34.0,0.10000000149011612,0.27000001072883606,0.009963306598365307,-151999999901696.0,7.730000019073486,4.289999961853027,9.9399995803833,4.329999923706055,-0.017110980921036873,1.4893240597512987,0.0,2.6885927671359644,0.7893522482805161,1.4893240597512987,0.0,17.948635551664566,87.0768559243944,119.85271523313389,1.6484312648988433,74.73010362519159,0.0,1016.0648833380806,0.0,-1722.9599609375,0.0,19.91859949959649,0.4594074363897865,2017-07-13T00:00:00.000+02:00,1.489324591226048,3.6545657912890115,5.2777634263038635
870,162.05003107918634,0.0,73.09831502702501,0.0,1022.4207776387533,0.0,1453.75,0.0,22.584052112367416,0.0,6.309318160468882,1143.6022671786222,30.9110124761408,33.900785359469324,-0.905454544858499,101.3572729284113,8.859999933026053,0.45454545454545453,2.989772753282027,417.78181596235794,21.798863757740367,2.195000025359067,9.3815908648751,7.0,8.0,9.0,10.0,11.0,0.0,0.0,22.458333333333332,22.458333333333332,42.083333333333336,26.916666666666668,35.833333333333336,33.95124991734823,0.10000000149011612,0.27000001072883606,0.009963306598365307,-151999999901696.0,7.719166696071625,4.268333315849304,9.929166515668234,4.3083332777023315,-0.021221707267816074,1.479123787747489,0.0,3.3550846371799707,0.8087746131722169,1.479123787747489,0.0,17.88997022310893,86.79224549399481,138.34749170475536,0.8138990380490819,64.52288473976984,0.08055555675592688,1014.9290521409777,0.0,-1722.9599609375,0.0,21.49365394645267,0.8024976806741001,2017-07-14T00:00:00.000+02:00,1.4792195782065392,3.6710390945275626,5.262302243047291
